,anomes,id_comunidade,id_release_train,id_squad,qtde_historias_totais,soma_leadtime_totais,leadtime_medio,qtde_historias_categ_software,soma_leadtime_categ_software,leadtime_medio_categ_software,qtde_historias_categ_infra,soma_leadtime_categ_infra,leadtime_medio_categ_infra,perc_hist_software,qtde_bugs_totais,qtde_bugs_cancelados,qtde_bugs_corrigidos,perc_bugs_cancelados,perc_bugs_corrigidos,dat_psst,dia_psst,ano_psst
1094,202407,C05,RT03,S05,87,690.69,7.94,17,143.0,8.41,28,243.74,8.71,0.195,42,39,17,0.929,0.405,2025-07-14,14,2025
1095,202407,C04,RT02,S06,85,499.33,5.87,18,136.41,7.58,34,318.11,9.36,0.212,22,11,9,0.5,0.409,2025-07-14,14,2025
1096,202407,C04,RT02,S06,29,59.21,2.04,13,28.35,2.18,13,97.06,7.47,0.448,45,40,7,0.889,0.156,2025-07-14,14,2025
1097,202407,C04,RT02,S06,63,135.48,2.15,17,168.73,9.93,20,143.1,7.15,0.27,29,18,19,0.621,0.655,2025-07-14,14,2025
1098,202407,C01,RT01,S07,13,80.09,6.16,12,20.64,1.72,0,1.08,0.0,0.923,18,15,16,0.833,0.889,2025-07-14,14,2025
1099,202407,C01,RT01,S07,11,38.29,3.48,4,16.13,4.03,5,14.96,2.99,0.364,27,15,10,0.556,0.37,2025-07-14,14,2025
1100,202407,C01,RT01,S07,51,111.74,2.19,4,20.84,5.21,17,86.62,5.1,0.078,13,0,3,0.0,0.231,2025-07-14,14,2025
1101,202407,C02,RT01,S08,99,157.8,1.59,34,256.84,7.55,65,111.4,1.71,0.343,21,8,9,0.381,0.429,2025-07-14,14,2025
1102,202407,C02,RT01,S08,20,152.06,7.6,12,81.56,6.8,7,65.84,9.41,0.6,39,24,18,0.615,0.462,2025-07-14,14,2025
1103,202407,C02,RT01,S08,51,408.44,8.01,46,434.32,9.44,0,7.14,0.0,0.902,48,8,9,0.167,0.188,2025-07-14,14,2025
1104,202407,C05,RT03,S09,16,45.12,2.82,11,14.02,1.27,4,12.21,3.05,0.688,13,13,0,1.0,0.0,2025-07-14,14,2025
1105,202407,C05,RT03,S09,37,317.81,8.59,21,50.97,2.43,9,66.19,7.35,0.568,15,13,2,0.867,0.133,2025-07-14,14,2025
1106,202407,C05,RT03,S09,18,86.11,4.78,4,16.4,4.1,1,6.17,6.17,0.222,43,14,4,0.326,0.093,2025-07-14,14,2025
1107,202407,C01,RT03,S10,55,118.33,2.15,54,167.17,3.1,0,6.45,0.0,0.982,8,5,2,0.625,0.25,2025-07-14,14,2025
1108,202407,C01,RT03,S10,73,158.75,2.17,42,197.5,4.7,17,107.11,6.3,0.575,36,28,13,0.778,0.361,2025-07-14,14,2025
1109,202407,C01,RT03,S10,38,261.64,6.89,4,20.75,5.19,26,234.72,9.03,0.105,2,1,1,0.5,0.5,2025-07-14,14,2025
1110,202407,C02,RT02,S11,79,366.72,4.64,46,145.93,3.17,19,163.5,8.61,0.582,14,10,14,0.714,1.0,2025-07-14,14,2025
1111,202407,C02,RT02,S11,49,331.15,6.76,33,211.46,6.41,11,27.46,2.5,0.673,31,26,25,0.839,0.806,2025-07-14,14,2025
1112,202407,C02,RT02,S11,56,386.78,6.91,52,271.35,5.22,1,8.48,8.48,0.929,43,5,23,0.116,0.535,2025-07-14,14,2025
1113,202407,C05,RT01,S12,64,133.54,2.09,60,181.02,3.02,3,7.28,2.43,0.938,14,4,11,0.286,0.786,2025-07-14,14,2025
1114,202407,C05,RT01,S12,29,170.54,5.88,28,115.6,4.13,1,8.02,8.02,0.966,4,0,2,0.0,0.5,2025-07-14,14,2025
1115,202407,C05,RT01,S12,36,164.92,4.58,24,187.69,7.82,2,8.15,4.08,0.667,6,1,4,0.167,0.667,2025-07-14,14,2025
1116,202407,C04,RT02,S13,47,449.91,9.57,26,112.94,4.34,1,4.75,4.75,0.553,42,0,15,0.0,0.357,2025-07-14,14,2025
1117,202407,C04,RT02,S13,49,104.62,2.14,6,51.74,8.62,14,36.96,2.64,0.122,11,2,0,0.182,0.0,2025-07-14,14,2025
1118,202407,C04,RT02,S13,70,127.53,1.82,69,304.23,4.41,0,2.18,0.0,0.986,43,37,15,0.86,0.349,2025-07-14,14,2025
1119,202407,C01,RT02,S14,88,107.56,1.22,64,559.72,8.75,1,2.82,2.82,0.727,22,1,1,0.045,0.045,2025-07-14,14,2025
1120,202407,C01,RT02,S14,62,327.49,5.28,30,77.99,2.6,26,71.89,2.77,0.484,38,12,10,0.316,0.263,2025-07-14,14,2025
1121,202407,C01,RT02,S14,85,421.63,4.96,50,269.68,5.39,7,25.1,3.59,0.588,45,43,12,0.956,0.267,2025-07-14,14,2025
1122,202407,C04,RT01,S15,31,113.95,3.68,20,159.11,7.96,5,38.76,7.75,0.645,48,18,27,0.375,0.562,2025-07-14,14,2025
1123,202407,C04,RT01,S15,97,438.25,4.52,38,122.88,3.23,49,372.5,7.6,0.392,16,0,5,0.0,0.312,2025-07-14,14,2025
1124,202407,C04,RT01,S15,76,731.34,9.62,56,312.41,5.58,5,48.09,9.62,0.737,30,10,30,0.333,1.0,2025-07-14,14,2025
1125,202407,C04,RT02,S16,81,162.84,2.01,53,394.23,7.44,14,69.69,4.98,0.654,10,1,4,0.1,0.4,2025-07-14,14,2025
1126,202407,C04,RT02,S16,66,459.0,6.95,60,372.5,6.21,6,39.07,6.51,0.909,1,0,0,0.0,0.0,2025-07-14,14,2025
1127,202407,C04,RT02,S16,16,157.48,9.84,3,24.83,8.28,6,24.08,4.01,0.188,43,12,34,0.279,0.791,2025-07-14,14,2025
1128,202407,C02,RT02,S17,20,198.61,9.93,16,46.17,2.89,3,9.11,3.04,0.8,25,18,12,0.72,0.48,2025-07-14,14,2025
1129,202407,C02,RT02,S17,29,176.66,6.09,16,23.94,1.5,8,15.53,1.94,0.552,41,26,13,0.634,0.317,2025-07-14,14,2025
1130,202407,C02,RT02,S17,91,614.38,6.75,33,248.23,7.52,37,103.49,2.8,0.363,6,2,3,0.333,0.5,2025-07-14,14,2025
1131,202407,C02,RT03,S18,49,221.0,4.51,3,8.12,2.71,28,55.9,2.0,0.061,2,0,2,0.0,1.0,2025-07-14,14,2025
1132,202407,C02,RT03,S18,23,26.72,1.16,21,176.61,8.41,0,8.07,0.0,0.913,46,26,8,0.565,0.174,2025-07-14,14,2025
1133,202407,C02,RT03,S18,36,140.82,3.91,10,71.64,7.16,10,24.73,2.47,0.278,9,3,0,0.333,0.0,2025-07-14,14,2025
1134,202407,C02,RT01,S19,100,287.83,2.88,24,198.32,8.26,14,125.66,8.98,0.24,37,20,4,0.541,0.108,2025-07-14,14,2025
1135,202407,C02,RT01,S19,35,241.18,6.89,15,90.71,6.05,13,24.49,1.88,0.429,11,5,6,0.455,0.545,2025-07-14,14,2025
1136,202407,C02,RT01,S19,21,203.89,9.71,15,36.69,2.45,6,10.96,1.83,0.714,11,5,8,0.455,0.727,2025-07-14,14,2025
1137,202407,C01,RT01,S20,79,549.62,6.96,33,280.38,8.5,32,133.55,4.17,0.418,19,3,17,0.158,0.895,2025-07-14,14,2025
1138,202407,C01,RT01,S20,92,787.96,8.56,41,102.35,2.5,18,78.97,4.39,0.446,50,25,13,0.5,0.26,2025-07-14,14,2025
1139,202407,C01,RT01,S20,23,24.71,1.07,13,61.81,4.75,4,31.44,7.86,0.565,9,5,2,0.556,0.222,2025-07-14,14,2025
1140,202408,C01,RT01,S01,28,204.99,7.32,5,12.68,2.54,22,25.56,1.16,0.179,6,5,3,0.833,0.5,2025-07-14,14,2025
1141,202408,C01,RT01,S01,35,92.31,2.64,27,98.89,3.66,0,4.39,0.0,0.771,41,23,29,0.561,0.707,2025-07-14,14,2025
1142,202408,C01,RT01,S01,77,149.96,1.95,35,106.8,3.05,9,37.94,4.22,0.455,38,21,13,0.553,0.342,2025-07-14,14,2025
1143,202408,C01,RT01,S02,65,202.66,3.12,24,54.29,2.26,32,120.89,3.78,0.369,33,16,23,0.485,0.697,2025-07-14,14,2025
1144,202408,C01,RT01,S02,63,518.61,8.23,28,112.58,4.02,33,67.72,2.05,0.444,3,2,3,0.667,1.0,2025-07-14,14,2025
1145,202408,C01,RT01,S02,69,465.69,6.75,34,35.76,1.05,30,188.52,6.28,0.493,16,1,12,0.062,0.75,2025-07-14,14,2025
1146,202408,C05,RT01,S03,92,232.97,2.53,23,228.91,9.95,1,1.87,1.87,0.25,31,13,17,0.419,0.548,2025-07-14,14,2025
1147,202408,C05,RT01,S03,69,578.16,8.38,47,80.91,1.72,20,115.57,5.78,0.681,32,23,27,0.719,0.844,2025-07-14,14,2025
1148,202408,C05,RT01,S03,28,243.21,8.69,14,134.37,9.6,1,5.17,5.17,0.5,19,7,14,0.368,0.737,2025-07-14,14,2025
1149,202408,C03,RT03,S04,17,163.73,9.63,15,77.02,5.13,1,5.67,5.67,0.882,18,2,0,0.111,0.0,2025-07-14,14,2025
1150,202408,C03,RT03,S04,71,519.8,7.32,42,382.64,9.11,8,42.4,5.3,0.592,34,30,23,0.882,0.676,2025-07-14,14,2025
1151,202408,C03,RT03,S04,28,82.88,2.96,28,215.62,7.7,0,1.54,0.0,1.0,18,11,15,0.611,0.833,2025-07-14,14,2025
1152,202408,C03,RT01,S05,35,55.09,1.57,28,140.83,5.03,2,9.6,4.8,0.8,29,14,11,0.483,0.379,2025-07-14,14,2025
1153,202408,C03,RT01,S05,51,493.22,9.67,18,70.56,3.92,3,17.37,5.79,0.353,47,41,8,0.872,0.17,2025-07-14,14,2025
1154,202408,C03,RT01,S05,11,68.68,6.24,5,42.12,8.42,6,42.45,7.08,0.455,46,34,45,0.739,0.978,2025-07-14,14,2025
1155,202408,C01,RT02,S06,11,104.32,9.48,10,24.58,2.46,1,4.45,4.45,0.909,20,3,11,0.15,0.55,2025-07-14,14,2025
1156,202408,C01,RT02,S06,40,256.89,6.42,1,7.18,7.18,4,31.78,7.95,0.025,4,3,4,0.75,1.0,2025-07-14,14,2025
1157,202408,C01,RT02,S06,27,166.8,6.18,7,21.9,3.13,20,146.0,7.3,0.259,20,6,12,0.3,0.6,2025-07-14,14,2025
1158,202408,C03,RT01,S07,69,455.04,6.59,8,41.82,5.23,39,336.05,8.62,0.116,28,17,21,0.607,0.75,2025-07-14,14,2025
1159,202408,C03,RT01,S07,48,425.59,8.87,47,357.23,7.6,1,1.75,1.75,0.979,15,5,0,0.333,0.0,2025-07-14,14,2025
1160,202408,C03,RT01,S07,85,633.7,7.46,37,104.81,2.83,27,131.19,4.86,0.435,6,3,3,0.5,0.5,2025-07-14,14,2025
1161,202408,C05,RT03,S08,83,761.37,9.17,57,287.98,5.05,1,5.29,5.29,0.687,2,1,2,0.5,1.0,2025-07-14,14,2025
1162,202408,C05,RT03,S08,15,148.73,9.92,1,6.62,6.62,8,64.05,8.01,0.067,43,19,10,0.442,0.233,2025-07-14,14,2025
1163,202408,C05,RT03,S08,64,357.79,5.59,20,133.48,6.67,22,196.42,8.93,0.312,44,43,22,0.977,0.5,2025-07-14,14,2025
1164,202408,C05,RT02,S09,54,237.66,4.4,15,39.22,2.61,17,100.55,5.91,0.278,40,29,30,0.725,0.75,2025-07-14,14,2025
1165,202408,C05,RT02,S09,36,91.3,2.54,21,54.72,2.61,1,5.17,5.17,0.583,12,5,0,0.417,0.0,2025-07-14,14,2025
1166,202408,C05,RT02,S09,81,743.89,9.18,5,31.87,6.37,33,177.64,5.38,0.062,3,1,1,0.333,0.333,2025-07-14,14,2025
1167,202408,C01,RT02,S10,24,68.86,2.87,3,26.82,8.94,2,9.84,4.92,0.125,21,15,2,0.714,0.095,2025-07-14,14,2025
1168,202408,C01,RT02,S10,62,80.35,1.3,33,242.01,7.33,24,119.37,4.97,0.532,26,11,3,0.423,0.115,2025-07-14,14,2025
1169,202408,C01,RT02,S10,62,169.66,2.74,55,429.24,7.8,1,2.85,2.85,0.887,2,1,1,0.5,0.5,2025-07-14,14,2025
1170,202408,C02,RT02,S11,98,599.55,6.12,64,609.98,9.53,34,132.68,3.9,0.653,48,47,20,0.979,0.417,2025-07-14,14,2025
1171,202408,C02,RT02,S11,45,59.15,1.31,3,10.91,3.64,35,70.17,2.0,0.067,11,0,11,0.0,1.0,2025-07-14,14,2025
1172,202408,C02,RT02,S11,36,134.54,3.74,9,11.27,1.25,3,15.46,5.15,0.25,5,4,1,0.8,0.2,2025-07-14,14,2025
1173,202408,C04,RT03,S12,41,390.83,9.53,20,194.64,9.73,9,12.34,1.37,0.488,4,2,3,0.5,0.75,2025-07-14,14,2025
1174,202408,C04,RT03,S12,56,161.52,2.88,3,29.18,9.73,7,69.82,9.97,0.054,41,28,16,0.683,0.39,2025-07-14,14,2025
1175,202408,C04,RT03,S12,14,23.16,1.65,5,15.27,3.05,7,58.22,8.32,0.357,41,3,20,0.073,0.488,2025-07-14,14,2025
1176,202408,C04,RT02,S13,34,96.64,2.84,26,96.41,3.71,3,18.44,6.15,0.765,49,9,18,0.184,0.367,2025-07-14,14,2025
1177,202408,C04,RT02,S13,94,263.0,2.8,38,69.67,1.83,0,6.41,0.0,0.404,33,16,18,0.485,0.545,2025-07-14,14,2025
1178,202408,C04,RT02,S13,60,146.64,2.44,5,18.05,3.61,51,299.27,5.87,0.083,0,0,0,0.0,0.0,2025-07-14,14,2025
1179,202408,C04,RT01,S14,10,74.74,7.47,4,37.32,9.33,2,12.28,6.14,0.4,23,2,0,0.087,0.0,2025-07-14,14,2025
1180,202408,C04,RT01,S14,70,197.98,2.83,38,85.48,2.25,11,25.61,2.33,0.543,8,6,8,0.75,1.0,2025-07-14,14,2025
1181,202408,C04,RT01,S14,56,423.95,7.57,51,431.46,8.46,5,30.55,6.11,0.911,1,1,1,1.0,1.0,2025-07-14,14,2025
1182,202408,C01,RT03,S15,79,557.61,7.06,24,57.47,2.39,48,268.43,5.59,0.304,5,0,5,0.0,1.0,2025-07-14,14,2025
1183,202408,C01,RT03,S15,77,683.66,8.88,73,389.05,5.33,3,16.56,5.52,0.948,48,39,43,0.812,0.896,2025-07-14,14,2025
1184,202408,C01,RT03,S15,72,103.62,1.44,36,88.1,2.45,31,176.41,5.69,0.5,26,22,20,0.846,0.769,2025-07-14,14,2025
1185,202408,C05,RT02,S16,72,705.74,9.8,27,189.24,7.01,42,252.61,6.01,0.375,30,23,9,0.767,0.3,2025-07-14,14,2025
1186,202408,C05,RT02,S16,34,50.44,1.48,33,168.58,5.11,1,4.83,4.83,0.971,47,25,10,0.532,0.213,2025-07-14,14,2025
1187,202408,C05,RT02,S16,60,75.84,1.26,6,36.06,6.01,26,59.4,2.28,0.1,49,10,34,0.204,0.694,2025-07-14,14,2025
1188,202408,C02,RT02,S17,30,212.79,7.09,7,21.94,3.13,7,66.05,9.44,0.233,7,5,2,0.714,0.286,2025-07-14,14,2025
1189,202408,C02,RT02,S17,87,724.34,8.33,70,296.88,4.24,10,42.64,4.26,0.805,1,0,1,0.0,1.0,2025-07-14,14,2025
1190,202408,C02,RT02,S17,69,289.12,4.19,47,371.3,7.9,0,8.19,0.0,0.681,33,18,8,0.545,0.242,2025-07-14,14,2025
1191,202408,C04,RT03,S18,95,857.28,9.02,25,73.45,2.94,22,80.96,3.68,0.263,33,33,2,1.0,0.061,2025-07-14,14,2025
1192,202408,C04,RT03,S18,14,116.47,8.32,13,122.5,9.42,1,7.85,7.85,0.929,15,8,6,0.533,0.4,2025-07-14,14,2025
1193,202408,C04,RT03,S18,16,93.1,5.82,13,86.22,6.63,3,8.09,2.7,0.812,30,3,30,0.1,1.0,2025-07-14,14,2025
1194,202408,C01,RT02,S19,53,445.17,8.4,30,79.87,2.66,23,167.98,7.3,0.566,23,22,4,0.957,0.174,2025-07-14,14,2025
1195,202408,C01,RT02,S19,91,629.57,6.92,85,231.46,2.72,0,0.89,0.0,0.934,12,0,0,0.0,0.0,2025-07-14,14,2025
1196,202408,C01,RT02,S19,24,176.96,7.37,6,14.51,2.42,12,96.33,8.03,0.25,45,6,23,0.133,0.511,2025-07-14,14,2025
1197,202408,C03,RT02,S20,46,416.22,9.05,1,9.67,9.67,45,360.94,8.02,0.022,38,12,6,0.316,0.158,2025-07-14,14,2025
1198,202408,C03,RT02,S20,68,509.86,7.5,40,121.99,3.05,12,69.78,5.82,0.588,19,12,6,0.632,0.316,2025-07-14,14,2025
1199,202408,C03,RT02,S20,48,334.99,6.98,11,50.51,4.59,12,102.5,8.54,0.229,25,5,17,0.2,0.68,2025-07-14,14,2025
1200,202409,C01,RT03,S01,38,346.73,9.12,24,109.01,4.54,3,10.76,3.59,0.632,4,2,2,0.5,0.5,2025-07-14,14,2025
1201,202409,C01,RT03,S01,93,560.34,6.03,4,26.64,6.66,36,219.39,6.09,0.043,28,6,7,0.214,0.25,2025-07-14,14,2025
1202,202409,C01,RT03,S01,10,96.14,9.61,10,60.54,6.05,0,6.58,0.0,1.0,7,5,7,0.714,1.0,2025-07-14,14,2025
1203,202409,C05,RT02,S02,60,338.2,5.64,37,248.39,6.71,21,106.14,5.05,0.617,49,16,46,0.327,0.939,2025-07-14,14,2025
1204,202409,C05,RT02,S02,63,228.12,3.62,23,42.48,1.85,15,135.96,9.06,0.365,5,4,0,0.8,0.0,2025-07-14,14,2025
1205,202409,C05,RT02,S02,33,276.38,8.38,9,35.71,3.97,0,2.55,0.0,0.273,30,21,25,0.7,0.833,2025-07-14,14,2025
1206,202409,C05,RT01,S03,97,518.55,5.35,96,184.54,1.92,0,5.05,0.0,0.99,40,14,1,0.35,0.025,2025-07-14,14,2025
1207,202409,C05,RT01,S03,76,490.81,6.46,68,435.0,6.4,1,1.89,1.89,0.895,18,4,15,0.222,0.833,2025-07-14,14,2025
1208,202409,C05,RT01,S03,93,696.56,7.49,33,241.0,7.3,30,274.81,9.16,0.355,17,7,12,0.412,0.706,2025-07-14,14,2025
1209,202409,C03,RT01,S04,82,576.11,7.03,35,181.46,5.18,47,67.39,1.43,0.427,41,1,36,0.024,0.878,2025-07-14,14,2025
1210,202409,C03,RT01,S04,23,58.56,2.55,12,22.86,1.91,8,36.49,4.56,0.522,38,16,2,0.421,0.053,2025-07-14,14,2025
1211,202409,C03,RT01,S04,42,418.04,9.95,13,14.22,1.09,28,123.36,4.41,0.31,28,9,26,0.321,0.929,2025-07-14,14,2025
1212,202409,C03,RT03,S05,32,201.84,6.31,8,72.24,9.03,20,84.76,4.24,0.25,43,20,14,0.465,0.326,2025-07-14,14,2025
1213,202409,C03,RT03,S05,97,725.77,7.48,39,250.63,6.43,21,160.58,7.65,0.402,14,11,3,0.786,0.214,2025-07-14,14,2025
1214,202409,C03,RT03,S05,26,148.26,5.7,0,2.24,0.0,5,24.69,4.94,0.0,30,11,3,0.367,0.1,2025-07-14,14,2025
1215,202409,C04,RT02,S06,67,632.75,9.44,64,417.81,6.53,2,19.53,9.77,0.955,35,8,8,0.229,0.229,2025-07-14,14,2025
1216,202409,C04,RT02,S06,97,941.34,9.7,2,16.76,8.38,5,17.06,3.41,0.021,1,0,1,0.0,1.0,2025-07-14,14,2025
1217,202409,C04,RT02,S06,97,368.44,3.8,72,686.21,9.53,17,27.04,1.59,0.742,33,0,32,0.0,0.97,2025-07-14,14,2025
1218,202409,C02,RT01,S07,93,123.96,1.33,81,122.88,1.52,2,19.98,9.99,0.871,42,4,8,0.095,0.19,2025-07-14,14,2025
1219,202409,C02,RT01,S07,57,535.88,9.4,14,116.24,8.3,41,388.48,9.48,0.246,47,47,3,1.0,0.064,2025-07-14,14,2025
1220,202409,C02,RT01,S07,87,240.59,2.77,14,72.89,5.21,73,577.87,7.92,0.161,26,22,7,0.846,0.269,2025-07-14,14,2025
1221,202409,C04,RT02,S08,35,47.09,1.35,14,18.76,1.34,16,92.93,5.81,0.4,37,3,25,0.081,0.676,2025-07-14,14,2025
1222,202409,C04,RT02,S08,74,196.45,2.65,15,57.71,3.85,20,75.79,3.79,0.203,20,8,9,0.4,0.45,2025-07-14,14,2025
1223,202409,C04,RT02,S08,38,186.56,4.91,32,155.25,4.85,4,22.9,5.72,0.842,25,2,21,0.08,0.84,2025-07-14,14,2025
1224,202409,C02,RT03,S09,32,240.1,7.5,0,4.21,0.0,8,24.4,3.05,0.0,7,4,5,0.571,0.714,2025-07-14,14,2025
1225,202409,C02,RT03,S09,82,124.69,1.52,46,125.79,2.73,3,15.65,5.22,0.561,16,1,3,0.062,0.188,2025-07-14,14,2025
1226,202409,C02,RT03,S09,74,214.08,2.89,18,113.16,6.29,51,182.13,3.57,0.243,50,50,12,1.0,0.24,2025-07-14,14,2025
1227,202409,C04,RT03,S10,59,164.86,2.79,41,291.38,7.11,7,39.45,5.64,0.695,10,9,0,0.9,0.0,2025-07-14,14,2025
1228,202409,C04,RT03,S10,32,194.85,6.09,1,2.17,2.17,15,63.37,4.22,0.031,17,9,12,0.529,0.706,2025-07-14,14,2025
1229,202409,C04,RT03,S10,68,584.57,8.6,37,327.25,8.84,0,1.68,0.0,0.544,28,2,23,0.071,0.821,2025-07-14,14,2025
1230,202409,C01,RT01,S11,60,496.15,8.27,15,57.64,3.84,37,238.19,6.44,0.25,22,9,20,0.409,0.909,2025-07-14,14,2025
1231,202409,C01,RT01,S11,89,471.22,5.29,74,730.9,9.88,8,62.94,7.87,0.831,3,2,1,0.667,0.333,2025-07-14,14,2025
1232,202409,C01,RT01,S11,47,175.01,3.72,28,251.43,8.98,2,4.28,2.14,0.596,35,13,7,0.371,0.2,2025-07-14,14,2025
1233,202409,C04,RT03,S12,91,533.91,5.87,75,583.85,7.78,4,25.05,6.26,0.824,2,2,2,1.0,1.0,2025-07-14,14,2025
1234,202409,C04,RT03,S12,26,133.69,5.14,17,152.89,8.99,2,18.25,9.12,0.654,2,0,1,0.0,0.5,2025-07-14,14,2025
1235,202409,C04,RT03,S12,42,186.71,4.45,32,137.51,4.3,2,11.86,5.93,0.762,34,16,11,0.471,0.324,2025-07-14,14,2025
1236,202409,C04,RT02,S13,20,61.52,3.08,5,18.58,3.72,8,14.19,1.77,0.25,49,45,0,0.918,0.0,2025-07-14,14,2025
1237,202409,C04,RT02,S13,30,196.86,6.56,23,109.26,4.75,0,9.56,0.0,0.767,22,9,8,0.409,0.364,2025-07-14,14,2025
1238,202409,C04,RT02,S13,21,145.29,6.92,16,46.12,2.88,3,14.8,4.93,0.762,47,18,14,0.383,0.298,2025-07-14,14,2025
1239,202409,C01,RT01,S14,10,53.94,5.39,9,40.3,4.48,0,6.67,0.0,0.9,47,46,20,0.979,0.426,2025-07-14,14,2025
1240,202409,C01,RT01,S14,25,244.69,9.79,4,39.76,9.94,3,29.52,9.84,0.16,11,0,1,0.0,0.091,2025-07-14,14,2025
1241,202409,C01,RT01,S14,26,253.21,9.74,0,9.26,0.0,24,217.16,9.05,0.0,34,3,34,0.088,1.0,2025-07-14,14,2025
1242,202409,C03,RT02,S15,49,367.83,7.51,29,265.46,9.15,6,15.54,2.59,0.592,38,23,21,0.605,0.553,2025-07-14,14,2025
1243,202409,C03,RT02,S15,61,246.95,4.05,6,13.55,2.26,28,242.66,8.67,0.098,4,0,1,0.0,0.25,2025-07-14,14,2025
1244,202409,C03,RT02,S15,57,123.22,2.16,50,357.63,7.15,6,50.93,8.49,0.877,16,13,15,0.812,0.938,2025-07-14,14,2025
1245,202409,C03,RT01,S16,65,505.44,7.78,36,108.74,3.02,15,134.6,8.97,0.554,23,19,18,0.826,0.783,2025-07-14,14,2025
1246,202409,C03,RT01,S16,10,42.63,4.26,9,63.24,7.03,1,1.01,1.01,0.9,9,8,0,0.889,0.0,2025-07-14,14,2025
1247,202409,C03,RT01,S16,19,28.13,1.48,17,22.11,1.3,2,18.14,9.07,0.895,43,35,22,0.814,0.512,2025-07-14,14,2025
1248,202409,C01,RT01,S17,89,780.3,8.77,45,426.93,9.49,37,116.03,3.14,0.506,23,2,19,0.087,0.826,2025-07-14,14,2025
1249,202409,C01,RT01,S17,69,102.3,1.48,6,49.78,8.3,54,308.17,5.71,0.087,38,12,30,0.316,0.789,2025-07-14,14,2025
1250,202409,C01,RT01,S17,59,222.42,3.77,4,5.77,1.44,33,279.06,8.46,0.068,27,8,20,0.296,0.741,2025-07-14,14,2025
1251,202409,C01,RT01,S18,17,112.59,6.62,12,90.78,7.57,5,20.19,4.04,0.706,43,29,20,0.674,0.465,2025-07-14,14,2025
1252,202409,C01,RT01,S18,93,325.84,3.5,84,351.75,4.19,3,6.22,2.07,0.903,24,21,18,0.875,0.75,2025-07-14,14,2025
1253,202409,C01,RT01,S18,29,263.68,9.09,6,55.41,9.23,1,5.78,5.78,0.207,15,8,12,0.533,0.8,2025-07-14,14,2025
1254,202409,C01,RT03,S19,23,75.08,3.26,7,9.4,1.34,3,27.51,9.17,0.304,37,34,19,0.919,0.514,2025-07-14,14,2025
1255,202409,C01,RT03,S19,19,95.87,5.05,1,3.7,3.7,6,44.45,7.41,0.053,23,3,5,0.13,0.217,2025-07-14,14,2025
1256,202409,C01,RT03,S19,54,307.43,5.69,32,214.33,6.7,19,43.18,2.27,0.593,1,0,1,0.0,1.0,2025-07-14,14,2025
1257,202409,C01,RT02,S20,58,215.44,3.71,39,279.96,7.18,7,48.07,6.87,0.672,5,3,1,0.6,0.2,2025-07-14,14,2025
1258,202409,C01,RT02,S20,90,357.03,3.97,54,87.49,1.62,23,149.21,6.49,0.6,43,26,43,0.605,1.0,2025-07-14,14,2025
1259,202409,C01,RT02,S20,15,79.48,5.3,14,22.43,1.6,1,6.21,6.21,0.933,35,7,24,0.2,0.686,2025-07-14,14,2025
1260,202410,C03,RT01,S01,39,296.99,7.62,28,183.73,6.56,0,1.94,0.0,0.718,25,18,3,0.72,0.12,2025-07-14,14,2025
1261,202410,C03,RT01,S01,11,105.29,9.57,5,49.92,9.98,6,34.81,5.8,0.455,29,10,15,0.345,0.517,2025-07-14,14,2025
1262,202410,C03,RT01,S01,59,554.95,9.41,59,428.09,7.26,0,5.5,0.0,1.0,33,8,16,0.242,0.485,2025-07-14,14,2025
1263,202410,C05,RT02,S02,25,192.86,7.71,10,13.72,1.37,4,7.0,1.75,0.4,40,10,8,0.25,0.2,2025-07-14,14,2025
1264,202410,C05,RT02,S02,89,821.59,9.23,0,4.3,0.0,68,194.81,2.86,0.0,23,4,17,0.174,0.739,2025-07-14,14,2025
1265,202410,C05,RT02,S02,99,548.11,5.54,77,115.6,1.5,21,145.55,6.93,0.778,49,2,26,0.041,0.531,2025-07-14,14,2025
1266,202410,C02,RT03,S03,97,124.66,1.29,55,271.55,4.94,9,21.66,2.41,0.567,19,19,2,1.0,0.105,2025-07-14,14,2025
1267,202410,C02,RT03,S03,18,130.16,7.23,10,92.35,9.23,7,42.61,6.09,0.556,25,21,23,0.84,0.92,2025-07-14,14,2025
1268,202410,C02,RT03,S03,54,93.1,1.72,29,174.9,6.03,10,27.89,2.79,0.537,38,30,2,0.789,0.053,2025-07-14,14,2025
1269,202410,C05,RT01,S04,49,68.58,1.4,21,35.42,1.69,25,230.65,9.23,0.429,4,1,0,0.25,0.0,2025-07-14,14,2025
1270,202410,C05,RT01,S04,45,418.6,9.3,45,319.75,7.11,0,6.14,0.0,1.0,41,30,28,0.732,0.683,2025-07-14,14,2025
1271,202410,C05,RT01,S04,90,714.9,7.94,32,98.17,3.07,31,214.67,6.92,0.356,50,7,23,0.14,0.46,2025-07-14,14,2025
1272,202410,C01,RT01,S05,76,344.99,4.54,4,11.22,2.81,35,321.35,9.18,0.053,23,4,12,0.174,0.522,2025-07-14,14,2025
1273,202410,C01,RT01,S05,61,84.81,1.39,5,47.48,9.5,25,210.51,8.42,0.082,32,6,13,0.188,0.406,2025-07-14,14,2025
1274,202410,C01,RT01,S05,38,214.2,5.64,18,22.87,1.27,6,24.76,4.13,0.474,30,14,11,0.467,0.367,2025-07-14,14,2025
